KsiazkaId,Tytul,Autor,Opis,Kategoria,Opis_en
2136,Paryż 885-886,Robert F. Barkowski,NA,Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3313,Wojna Czu z Han 209-202 p.n.e.,Maciej Kuczyński,NA,Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2676,Słowiańskie tajemnice (ebook),Tomasz Józef Kosiński,"Najdawniejsze dzieje ziem polskich, a także losy Słowian, zwłaszcza z czasów przed przyjęciem chrześcijaństwa, kryją wiele tajemnic. Historycy, archeolodzy, językoznawcy i inni badacze głowią się, jak interpretować rozmaite znaleziska i przekazy źródłowe. Pojawia się mnóstwo teorii i hipotez dotyczących pochodzenia poszczególnych ludów, ich historii, wierzeń, obyczajów, władców i innych postaci występujących w legendach i podaniach.   Tomasz J. Kosiński, znawca dawnej Słowiańszczyzny, autor m.in. „Rodowodu Słowian”, „Wiary Słowian”, „Bogów Słowian” i „Życia erotycznego Słowian”, zajął się takimi problemami. W swej najnowszej książce stara się wyjaśnić:  - kto wzniósł tzw. kujawskie piramidy, czyli kamienne grobowce mające 5500 lat, a wiec starsze od egipskich piramid i angielskiego kręgu kultowego w Stonehenge? - co nam mówi waza z Bronocic z najstarszym wizerunkiem wozu konnego w Europie? - czy uralska osada Arkaim była prakolebką Słowian i siedzibą Wedów, czyli mędrców? - czym jest „pomorska Troja”, czyli kto z kim walczył nad rzeką Dołężą (niem. Tollensee) w Meklemburgii w XIII wieku p.n.e.? - co wspólnego ze Słowianami mieli Hyperborejczycy i Lugiowie? - co produkowali, sprzedawali i jedli dawni Słowianie? - dlaczego Słowianie nie mogli być niewolnikami u Rzymian? - jakie tajemnice kryje dokument „Dagome Iudex”, opisujący państwo Mieszka I?  Każdy, kto interesuje się dawną historią Słowian, powinien sięgnąć po tę publikację.",Historia,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2677,Słowiańskie tajemnice,Tomasz J. Kosiński,NA,Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1279,Kraków 1914,Henryk Łukasik,"Przebieg i znaczenie bitwy o Kraków, jaka rozegrała się na przedpolach miasta w listopadzie i grudniu 1914 roku, jest znane niewielu Polakom. To tu, na przedpolach Krakowa, wojska austro-węgierskie powstrzymały główny impet jesiennej rosyjskiej ofensywy. Taktyczny sukces nie ograniczył się tylko do uratowania miasta przed wojskami rosyjskimi. Bitwa krakowska stworzyła grunt do strategicznych zwycięstw w bitwach pod Limanową (2-12 grudnia 1914) i pod Gorlicami (2-12 maja 1915), dzięki którym walki na froncie wschodnim I wojny już nigdy nie powróciły pod Kraków, przeniosły się do Gaklicji Wschodniej, na Litwę i Wołyń.

Była to pierwsza znacząca wygrana bitwa przez wojska austro-węgierskie. Po stronie zysków oprócz odzyskania inicjatywy strategicznej, należy zapisać odzyskanie poczucia wartości bojowej, podniesienie ducha bojowego żołnierzy. Zwycięstwo wpłynęło dodatnio na spoistość wielonarodowej armii, podniosło jej szacunek w oczach niemieckiego sojusznika i zahamowało defetystyczne nastroje, które panowały szczególnie w polskim społeczeństwie Galicja. Dla Austro-Węgier oznaczała ocalenie na jakiś czas przed katastrofą przegranej wojny.",Historia,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1327,Krucjata połabska 1147,Robert F. Barkowski,"Publikacja opisuje dzieje krucjaty połabskiej z 1147 roku - szerokie tło epoki, genezę i motywy wyprawy na Słowian, aspekty religijne i polityczne, uczestników, przebieg i skutki. Słynny zakonnik cysterski Bernard z Clairvaux agitował do wyprawy na Słowian. Ogłosił w swym liście numer 457 Die laude novae militiae między innymi to że ci dostąpią łaski Kościoła, którzy pogańskich Słowian nawrócą lub zgładzą. Panowie sascy uchwycili się skwapliwie idei Bernarda – wśród nich prym wiedli dwaj najzagorzalszy wrogowie Słowiańszczyzny, książę Saksonii Henryk Lew i margrabia Marchii Północnej Albrecht Niedźwiedź z synami. Tym sposobem w 1147 roku doszło do krucjaty połabskiej – wyprawy potężnych armii rycerstwa niemieckiego, duńskiego, a także kontyngentów polskich i czeskich do bezpardonowej agresji na Połabie.

Krucjata zakończyła się, z punktu widzenia krzyżowców, prawie militarnym niepowodzeniem. Pomimo wygrania niektórych potyczek i zajęcia w początkowej fazie krucjaty niektórych słowiańskich grodów. Zarówno wojska Henryka jak i Albrechta doznały licznych porażek, sporych strat i musiały odstąpić bez powodzenia od najważniejszych oblężeń. Jeszcze gorsza katastrofa spotkała armię duńską. Która nie tylko że przegrała sromotnie bitwę lądową pod Dubinem, to na dodatek straciła większość floty w bitwie morskiej z okrętami Ranów z wyspy Rugii.",Historia,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2448,Puszcza Kampinoska - Jaktorów 1944,Szymon Nowak,"Na polach w okolicy miejscowości Budy Zosine, między Warszawą a Skierniewicami niedaleko Jaktorowa, 29 września 1944 r. rozegrała się walka partyzanckiej Grupy AK ""Kampinos"". Zgodnie z polską historiografią, batalię tę nazywamy bitwą pod Jaktorowem. Niemieckie meldunki z czasu tych walk określały ją natomiast jako starcie pod Baranowem lub Żyrardowem. Polskie zgrupowanie partyzanckie, po wyjściu z osłony lasów Puszczy Kampinoskiej, wywalczyło sobie drogę przez niemiecką zaporę stworzoną na linii szosy Warszawa - Leszno - Kampinos - Sochaczew. Bitwa pod Jaktorowem, ostatni akord w działaniach Grupy ""Kampinos"" jako zwartej jednostki bojowej, rozpoczęła się około godziny 11, trwała do późnych godzin nocnych. W jej wyniku śmierć poniosło 150 żołnierzy, około 200 zostało rannych, a kolejnych 200 dostało się do niewoli.",Historia,"
In the fields near the village of Budy Zosine, between Warsaw and Skierniewice near Jaktorów, on September 29, 1944, the partisan battle of the AK ""Kampinos"" Group took place. According to Polish historiography, this battle is called the Battle of Jaktorów. German reports from the time of this battle referred to it as the clash of Baranów or Żyrardów. The Polish partisan group, after leaving the cover of the Kampinos Forest, fought its way through the German barrier created on the line of the Warsaw - Leszno - Kampinos - Sochaczew road. The Battle of Jaktorów, the last chord in the actions of the ""Kampinos"" Group as a cohesive combat unit, began at about 11 a.m. and lasted until late at night. As a result, 150 soldiers died, about 200 were wounded, and another 200 were taken prisoner."
3311,Wojna Burska 1880-1881,Piotr Fiszka-Borzyszkowski,NA,Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3310,Wojna Burska 1880-1881 (ebook),Piotr Fiszka-Borzyszkowski,NA,Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
457,Crotone 982,Robert F. Barkowski,"Największa bitwa X wieku średniowiecznej Europy rozegrała się 15 lipca 982 na południu Włoch, na równinie leżącej na przylądku Capo Colonna, niedaleko miasta Crotone, gdzie doszło do krwawego i druzgocącego starcia dwóch rywalizujących w tym regionie potęg: imperium Ottonów, mieniącego się spadkobiercą zachodniego cesarstwa rzymskiego a Kalifatem Egipskim dynastii Fatymidów.  Prawie 18 000 ciężkozbrojnego rycerstwa europejskiego z 27 letnim cesarzem Ottonem II na czele zaszarżowało na 25 000 muzułmanów pod dowództwem Emira Sycylii, Abu al-Quasima. Bitwa zakończyła się masakrą.  Z armii cesarza uratowała się, oprócz samego Ottona, niewielka garstka - na polu bitwy poległo 2 książąt oraz masa grafów i biskupów. Saraceni zwyciężyli ostatecznie dzięki wprowadzeniu do walki kontyngentu ukrytej jazdy w momencie kiedy bitwa wydawała się być rozstrzygnięta na korzyść cesarza. Było to zwycięstwo Pyrrusowe, zginął sam emir i decydująca większość jego armii została unicestwiona - Sycylia była praktycznie bezbronna, co wykorzystali niebawem Normanowie. Sam cesarz uratował się w sposób spektakularny tylko dzięki pomocy i ofiarności swego przybocznego drużynnika, słowiańskiego rycerza Henryka Żelenty.  Skutki bitwy dla cesarstwa były znamienne: król duński najechał Saksonię i Fryzję od północy, a na terenie Połabia doszło w 983 roku do największego powstania plemion słowiańskich, nawet książę Obodrytów Mściwoj, który przedtem dał Ottonowi na nieudaną wyprawę 1000 swoich rycerzy, zdobył i zniszczył w powstańczym szale Hamburg.  Dlaczego cesarz, wojownik doświadczony w wielu bitwach i kampaniach, rzucił całą swą ciężkozbrojną konnicę do decydującego o wszystkim ataku - kto i dlaczego zataił przed nim ukrytą rezerwę jazdy muzułmańskiej? Jakie plany i zamiary miał Otto II naprawdę, organizując i przeprowadzając wielką kampanię militarną na tereny należące nominalnie do cesarstwa Bizantyjskiego? Książka analizuje teksty kronik i źródeł łacińskich, bizantyjskich i arabskich.",Historia,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
2275,Pomorze Zachodnie 1185,Robert F. Barkowski,"Ta książka wieńczy mini-trylogię Roberta F. Barkowskiego w ramach serii „Historyczne Bitwy” poświeconą zmaganiom Słowian nadbałtyckich z Duńczykami. Ukazuje ostatni etap duńskiego podboju – zagarnięcie Pomorza Zachodniego przez króla Kanuta VI. Narracja obfituje w liczne opisy bitew i potyczek, kampanii i wypraw wojennych, których bohaterami i uczestnikami są książęta pomorscy Kazimierz I i Bogusław I, a także: wspomniany Kanut VI, cesarz Fryderyk I Barbarossa, margrabiowie brandenburscy i łużyccy, książę Saksonii Henryk Lew, słowiańscy władcy Meklemburgii i Rugii, wreszcie książęta piastowscy władający w rozbitej na dzielnice Polsce.",Historia," This book is the culmination of Robert F. Barkowski's mini-trilogy in the series ""Historical Battles"" devoted to the struggles of the Baltic Slavs with the Danes. It shows the last stage of the Danish conquest - the seizure of Western Pomerania by King Canute VI. The narrative abounds in numerous descriptions of battles and skirmishes, campaigns and military expeditions, whose heroes and participants are the Pomeranian dukes Casimir I and Bogusław I, as well as:
the aforementioned Canute VI, Emperor Frederick I Barbarossa, the margraves of Brandenburg and Lusatia, Duke Henry the Lion of Saxony, the Slavic rulers of Mecklenburg and Rugia, and finally the Piast princes ruling in Poland divided into provinces."
2274,Pomorze Zachodnie 1185 (ebook),Robert F. Barkowski,"Ta książka wieńczy mini-trylogię Roberta F. Barkowskiego w ramach serii „Historyczne Bitwy” poświeconą zmaganiom Słowian nadbałtyckich z Duńczykami. Ukazuje ostatni etap duńskiego podboju – zagarnięcie Pomorza Zachodniego przez króla Kanuta VI. Narracja obfituje w liczne opisy bitew i potyczek, kampanii i wypraw wojennych, których bohaterami i uczestnikami są książęta pomorscy Kazimierz I i Bogusław I, a także: wspomniany Kanut VI, cesarz Fryderyk I Barbarossa, margrabiowie brandenburscy i łużyccy, książę Saksonii Henryk Lew, słowiańscy władcy Meklemburgii i Rugii, wreszcie książęta piastowscy władający w rozbitej na dzielnice Polsce.",Historia,"
This book is the culmination of Robert F. Barkowski's mini-trilogy in the series ""Historical Battles"" devoted to the struggles of the Baltic Slavs with the Danes. It shows the last stage of the Danish conquest - the seizure of Western Pomerania by King Canute VI. The narrative abounds in numerous descriptions of battles and skirmishes, campaigns and military expeditions, whose heroes and participants are the Pomeranian dukes Casimir I and Bogusław I, as well as:
the aforementioned Canute VI, Emperor Frederick I Barbarossa, the margraves of Brandenburg and Lusatia, Duke Henry the Lion of Saxony, the Slavic rulers of Mecklenburg and Rugia, and finally the Piast princes ruling in Poland divided into provinces."
3244,Wiedźmy i czarownice,Nigel Cawthorne,"Książka zawiera historię wiedźm i czarów w Europie, opisuje początki polowania na czarownice, przebieg prześladowań oraz osoby zaangażowane w ten okrutny proceder. Autor omawia rodzaje tortur, rolę inkwizycji, demony i diabły oraz ich hierarchię piekielną, sekretne związki i organizacje w Ameryce i w Europie zajmujące się czarną i białą magią.",Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2688,Smak zła,"Gordon Pape, Tony Aspler",NA,Historia,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2482,Rodowód Słowian,Tomasz J. Kosiński,"Pochodzenie Słowian, w tym Polaków, budzi gorące spory. Historycy uniwersyteccy przyjmują, że ludy słowiańskie pojawiły się w Europie Środkowej dopiero w VI wieku po Chrystusie w wyniku migracji z azjatyckich stepów. Tomasz Kosiński, autor książki „Rodowód Słowian”, uważa, że stało się to kilka tysiącleci wcześniej, wraz z pierwszą falą osadnictwa indoeuropejskiego. Na powierdzenie przytacza wyniki najnowszych badań DNA, które podważają przekłamaną z powodów politycznych wiedzę historyczną o dziedzictwie i pochodzeniu narodów europejskich. To Ario-Słowianie (Prasłowianie) najprawdopodobniej byli protoplastami euroazjatyckich cywilizacji, a język polski uchodzi za najbardziej zbliżony do prajęzyka całej grupy praindoeuropejskiej.
Książka ma charakter popularnonaukowy. Otwiera ją przegląd teorii o pochodzeniu Słowian: od naukowych po fantastyczne, np. kosmiczne. Potem autor, korzystajac z odkryć archeologów i prac językoznawców, snuje opowieść dawnych dziejach Europy Środkowej: od prehistorii do wczesnego średniowiecza. Obszerny rozdział poświęca wspomnianym badaniom genetycznym i wnioskom z nich wypływającym: Słowianie, a wśród nich protoplaści Polaków, żyją na Nizinie Środkowoeuropejskiej znacznie dłużej, niż mogło się wydawać.",Historia,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1086,"Jak patrzeć na Polskę, Niemcy i świat? (Księga jubileuszowa profesora Eugeniusza Cezarego Króla)",praca zbiorowa,"„Jak patrzeć na Polskę, Niemcy i świat?„

Księga Jak patrzeć na Polskę, Niemcy i świat? przygotowana została z okazji przypadającego na rok 2017 jubileuszu siedemdziesiątych urodzin Profesora Eugeniusza Cezarego Króla. Prezentuje sylwetkę oraz osiągnięcia naukowo-badawcze i dydaktyczne Jubilata: historyka i politologa, naukowca i nauczyciela akademickiego, wieloletniego pracownika Zakładu Studiów nad Niemcami Instytutu Studiów Politycznych Polskiej Akademii Nauk, dyrektora tego Instytutu w latach 2012-2016, dyrektora Stacji Naukowej Polskiej Akademii Nauk w Berlinie (2002-2006) oraz kierownika Katedry Politologii Collegium Civitas (2006-2013), autora wielu publikacji naukowych i popularnonaukowych, tłumacza niemieckiej literatury historycznej oraz osoby zaangażowanej w życie społeczne i kulturalne Warszawy.

Zaproszenie do przygotowania tekstów składających się na tę publikację, będącą formą uczczenia Jubilata, przyjęli autorzy z kraju i zagranicy, związani z Nim problematyką badań, a często także wieloletnią znajomością. Strukturę księgi utworzyły problemy badawcze, które interesowały Profesora Eugeniusza Cezarego Króla podczas jego długoletniej pracy naukowej: stosunki polsko-niemieckie w XX wieku, najnowsza historia Niemiec, propaganda i indoktrynacja, systemy totalitarne, film jako źródło do badania dziejów najnowszych, związki między kulturą i polityką.

Ze wstępu",Historia,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 41 MINUTES 02 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
